test_subject,n_input_channels,input_channels,n_reconstructed_channels,method,rmse,mae,pearson_r,r2,band_rmse_delta,band_rmse_theta,band_rmse_alpha,band_rmse_beta,band_rmse_gamma,n_test_trials,n_test_samples,channel,method_folder,model_loaded
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9733978509902956,1.5765584707260132,0.9814491271972656,0.9625105261802672,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,C1,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.475931167602539,1.9617855548858645,0.9736805558204652,0.9476443529129028,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,Cz,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.908311128616333,1.5258562564849854,0.9836838245391846,0.9666816592216492,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,C2,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,3.638428449630737,2.792620182037353,0.9369303584098816,0.8725733757019043,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,C6,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.3485829830169678,1.0605137348175049,0.9897440075874328,0.9795498251914978,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,CP3,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.6711320877075195,1.351623296737671,0.9859112501144408,0.9715458154678344,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,CP1,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.514256715774536,1.2048999071121216,0.9892275929450988,0.9783337116241456,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,CPz,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.4058351516723633,1.0996228456497192,0.9906027913093568,0.9809578657150269,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,CP2,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.8401485681533811,1.4738694429397583,0.983552634716034,0.9669840931892396,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,CP4,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.2917075157165527,1.0190147161483765,0.9910053610801696,0.9815911054611206,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,P1,BEM_Residual,True
A02T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.2379796504974363,0.9796197414398192,0.9920421838760376,0.9841007590293884,0.1651800056217931,0.2460373915233051,0.2717566926845161,1.0989351794888724,0.9191316158757284,40,20000,P2,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.9673024415969849,1.4082154035568235,0.9808936715126038,0.9621376638504032,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.5284438133239746,1.220762014389038,0.9891564846038818,0.9781428575515748,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,FC1,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.508710265159607,1.1882009506225586,0.9903215169906616,0.980500876903534,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,FCz,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.5224430561065674,2.00510573387146,0.9714176654815674,0.9422554969787598,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,FC2,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,3.2942113876342773,2.4339702129364014,0.9280195236206056,0.8545002937316895,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,C5,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6856755018234253,1.3717414140701294,0.9864319562911988,0.972967565059662,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,C1,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.482208013534546,1.2163277864456177,0.9900294542312622,0.9800978302955629,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,C2,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,3.4992287158966064,2.654200553894043,0.9444258213043212,0.8829261660575867,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,C6,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.4349409341812134,1.1890792846679688,0.9895626306533812,0.979180097579956,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,CP1,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.0448358058929443,0.8316552639007568,0.9949758052825928,0.9897809624671936,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,CPz,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.2546634674072266,0.9704740047454834,0.992635190486908,0.984930694103241,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,CP2,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.1007999181747437,0.8754812479019165,0.9933887124061584,0.9866670966148376,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,P1,BEM_Residual,True
A02T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.1818089485168457,0.9415892362594604,0.9928580522537231,0.9856103658676147,0.2008771151120602,0.2841119844803594,0.4003629286779486,1.421089265525396,1.2908000596503495,40,20000,P2,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.067945718765259,1.423359990119934,0.977753520011902,0.9556018151023672,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.2935891151428225,1.020729660987854,0.9927746057510376,0.985484778881073,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,FCz,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,3.145093441009521,2.282433271408081,0.9316688776016236,0.8648030757904053,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,C5,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,3.3372960090637207,2.5101773738861084,0.949779450893402,0.8935134410858154,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,C6,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,0.9175333976745604,0.7258962988853455,0.9960730075836182,0.9920900464057922,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,CPz,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.2623122930526731,1.005002737045288,0.9916530251502992,0.9824600219726562,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,P1,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.2403068542480469,0.9857931733131408,0.9920393228530884,0.9841017723083496,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,P2,BEM_Residual,True
A02T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.80515730381012,1.433488368988037,0.9812131524086,0.9626048803329468,0.2606444003273981,0.3221472632995795,0.4711100599343906,1.7445230203913975,1.478080359282279,40,20000,POz,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.581862688064575,1.962235450744629,0.9717886447906494,0.9439055745426256,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.4595131874084477,1.9462642669677732,0.9726059436798096,0.9445223212242126,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,FC3,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.1366002559661865,1.7032042741775513,0.9810020327568054,0.9609702229499816,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,FC1,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.749640703201294,2.189180612564087,0.9695556163787842,0.9390448331832886,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,FCz,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.234212875366211,1.773182034492493,0.9797873497009276,0.9573328495025636,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,FC2,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.354176998138428,1.856479287147522,0.9748865365982056,0.950281262397766,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,FC4,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,3.1828925609588623,2.442572832107544,0.9413148164749146,0.8814390897750854,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,C5,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.674931287765503,2.1134870052337646,0.9712885022163392,0.9415792226791382,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,C1,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,3.18951678276062,2.5406618118286133,0.9614363312721252,0.9205613136291504,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,Cz,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.746904134750366,2.1838324069976807,0.9725265502929688,0.9367455244064332,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,C2,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,4.35062313079834,3.2277073860168457,0.9210209250450134,0.83769291639328,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,C6,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.8285599946975708,1.4341601133346558,0.9858051538467408,0.9714581966400146,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,CP3,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.8249555826187132,1.460260272026062,0.9860179424285888,0.9720550179481506,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,CP1,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.121950626373291,1.6449317932128906,0.982475757598877,0.964466154575348,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,CPz,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.8347363471984863,1.4541081190109253,0.9863549470901488,0.972834289073944,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,CP2,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.1239373683929443,1.674358606338501,0.981383740901947,0.962590515613556,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,CP4,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.906096935272217,2.3106906414031982,0.9728458523750304,0.9350654482841492,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,P1,BEM_Residual,True
A03T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.7836719751358032,1.4029300212860107,0.9880070090293884,0.97541481256485,0.2650992068285658,0.328407634496301,0.426027480280119,1.5424348431932078,1.4772566959126492,40,20000,P2,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.277987480163574,1.6483579874038696,0.978277623653412,0.9567265221704672,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.629502773284912,1.3076515197753906,0.988853633403778,0.9775623679161072,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,FC1,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.7472312450408936,1.3932688236236572,0.9883871078491212,0.9757172465324402,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,FCz,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.740047574043274,1.3963106870651243,0.987456202507019,0.9742907285690308,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,FC2,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.920490026473999,2.2464287281036377,0.9498437643051147,0.9005685448646545,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,C5,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.206673622131348,1.7367117404937744,0.980729043483734,0.960616946220398,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,C1,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.090662240982056,1.658843159675598,0.9847196340560912,0.9635486602783204,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,C2,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,4.311514377593994,3.0923914909362797,0.9209113717079164,0.8429354429244995,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,C6,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.5901442766189575,1.2896356582641602,0.989441454410553,0.978794515132904,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,CP1,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.7567353248596191,1.3492920398712158,0.9885936379432678,0.9756613969802856,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,CPz,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.2328782081604004,0.9639233350753784,0.9938338398933412,0.9876944422721864,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,CP2,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.8488452434539795,2.259843349456787,0.973587930202484,0.937229871749878,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,P1,BEM_Residual,True
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.3876338005065918,1.0860047340393066,0.9925427436828612,0.9849918484687804,0.2619613254501025,0.3424140270792017,0.3689488625468172,1.4164869326307248,1.2315005513236428,40,20000,P2,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.728271245956421,1.988694429397583,0.9688733816146852,0.9383069505053682,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.786272048950195,1.4372634887695312,0.989479959011078,0.9744771122932434,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,FCz,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.948716402053833,2.232674360275269,0.9487260580062866,0.8981605172157288,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,C5,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,4.231404781341553,3.047469139099121,0.9244678616523744,0.8458237648010254,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,C6,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.7926729917526243,1.3716351985931396,0.9887467622756958,0.9746112823486328,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,CPz,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.9900424480438232,2.3930230140686035,0.9722527861595154,0.9310696125030518,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,P1,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.5711315870285034,1.2452974319458008,0.9905146956443788,0.980737566947937,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,P2,BEM_Residual,True
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.7732994556427,2.193489551544189,0.9719730615615844,0.9418993592262268,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,POz,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.062537670135498,1.6212555170059204,0.9730880260467528,0.9466729280589768,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9567681550979612,1.5442895889282229,0.97072833776474,0.9410312175750732,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,FC3,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9252221584320068,1.5339980125427246,0.975962460041046,0.9515718817710876,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,FC1,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.3804244995117188,1.890886902809143,0.9668646454811096,0.9340501427650452,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,FCz,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9831210374832156,1.577835202217102,0.9758152961730956,0.9515976309776306,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,FC2,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.706217646598816,1.3265273571014404,0.9804107546806335,0.960772693157196,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,FC4,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.514265537261963,1.9810861349105835,0.9314529895782472,0.8670760989189148,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,C5,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.212363243103028,1.7559330463409424,0.9690573811531068,0.9379427433013916,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,C1,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.5046141147613525,1.98803186416626,0.9642735123634338,0.92957204580307,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,Cz,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.032212018966675,1.624994158744812,0.9751570224761964,0.9508803486824036,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,C2,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.4540903568267822,1.9459381103515625,0.9518262147903442,0.9059388637542723,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,C6,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.7891017198562622,1.4175459146499634,0.9785350561141968,0.956516444683075,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,CP3,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.059557676315308,1.654705047607422,0.9745179414749146,0.9489558935165404,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,CP1,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.1447830200195312,1.7135158777236938,0.9752536416053772,0.9506223201751708,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,CPz,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.6698887348175049,1.3264946937561035,0.98412024974823,0.9683396220207214,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,CP2,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.7728689908981323,1.413081407546997,0.98101007938385,0.961721897125244,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,CP4,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.674525260925293,1.3305585384368896,0.984986424446106,0.9697042107582092,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,P1,BEM_Residual,True
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.962974548339844,1.535917043685913,0.9800530672073364,0.960275411605835,0.0838129621845722,0.0819855518035012,0.1112428760282426,0.4934046605299111,0.3586618300172033,40,20000,P2,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6928718090057373,1.324494242668152,0.9824326038360596,0.965089231014038,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.7328882217407229,1.3899657726287842,0.9803763031959534,0.9610145688056946,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,FC1,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6695239543914795,1.332468032836914,0.983925998210907,0.9678850173950196,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,FCz,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.890470623970032,1.515436768531799,0.9782190322875975,0.95688796043396,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,FC2,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.1623263359069824,1.697270750999451,0.9505043029785156,0.9023624658584596,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,C5,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.813607215881348,1.4323344230651855,0.9791080355644226,0.9585455656051636,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,C1,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.4696741104125977,1.1991991996765137,0.987542450428009,0.974694013595581,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,C2,BEM_Residual,True
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.118284225463867,1.674937129020691,0.9658796787261964,0.9323246479034424,0.1223814645414578,0.1149083019280508,0.1201878110144552,0.5296231556722731,0.4903620985233278,40,20000,C6,BEM_Residual,True
