model_loaded,test_subject,n_input_channels,input_channels,n_reconstructed_channels,method,rmse,mae,pearson_r,r2,band_rmse_delta,band_rmse_theta,band_rmse_alpha,band_rmse_beta,band_rmse_gamma,n_test_trials,n_test_samples,channel
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.0906622409820557,1.6588431596755981,0.9847196340560913,0.9635486602783203,0.2619613254501025,0.34241402707920177,0.36894886254681725,1.4164869326307248,1.2315005513236428,40,20000,C2
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,4.311514377593994,3.0923914909362793,0.9209113717079163,0.8429354429244995,0.2619613254501025,0.34241402707920177,0.36894886254681725,1.4164869326307248,1.2315005513236428,40,20000,C6
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.5901442766189575,1.2896356582641602,0.989441454410553,0.978794515132904,0.2619613254501025,0.34241402707920177,0.36894886254681725,1.4164869326307248,1.2315005513236428,40,20000,CP1
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.7567353248596191,1.3492920398712158,0.9885936379432678,0.9756613969802856,0.2619613254501025,0.34241402707920177,0.36894886254681725,1.4164869326307248,1.2315005513236428,40,20000,CPz
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.2328782081604004,0.9639233350753784,0.9938338398933411,0.9876944422721863,0.2619613254501025,0.34241402707920177,0.36894886254681725,1.4164869326307248,1.2315005513236428,40,20000,CP2
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.8488452434539795,2.259843349456787,0.9735879302024841,0.9372298717498779,0.2619613254501025,0.34241402707920177,0.36894886254681725,1.4164869326307248,1.2315005513236428,40,20000,P1
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.3876338005065918,1.0860047340393066,0.9925427436828613,0.9849918484687805,0.2619613254501025,0.34241402707920177,0.36894886254681725,1.4164869326307248,1.2315005513236428,40,20000,P2
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.728271245956421,1.988694429397583,0.9688733816146851,0.9383069505053682,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.7862720489501953,1.4372634887695312,0.9894799590110779,0.9744771122932434,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,FCz
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.948716402053833,2.2326743602752686,0.9487260580062866,0.8981605172157288,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,C5
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,4.231404781341553,3.047469139099121,0.9244678616523743,0.8458237648010254,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,C6
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.7926729917526245,1.3716351985931396,0.9887467622756958,0.9746112823486328,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,CPz
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.9900424480438232,2.3930230140686035,0.9722527861595154,0.9310696125030518,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,P1
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.5711315870285034,1.2452974319458008,0.9905146956443787,0.980737566947937,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,P2
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.7732994556427,2.1934895515441895,0.9719730615615845,0.9418993592262268,0.3774313840056201,0.5017968910544505,0.5692703260113416,2.348922877544581,2.047924296999201,40,20000,POz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.062537670135498,1.6212555170059204,0.9730880260467529,0.9466729280589767,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9567681550979614,1.5442895889282227,0.97072833776474,0.9410312175750732,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,FC3
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9252221584320068,1.5339980125427246,0.9759624600410461,0.9515718817710876,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,FC1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.3804244995117188,1.890886902809143,0.9668646454811096,0.9340501427650452,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,FCz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9831210374832153,1.577835202217102,0.9758152961730957,0.9515976309776306,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,FC2
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.706217646598816,1.3265273571014404,0.9804107546806335,0.960772693157196,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,FC4
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.514265537261963,1.9810861349105835,0.9314529895782471,0.8670760989189148,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,C5
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.2123632431030273,1.7559330463409424,0.9690573811531067,0.9379427433013916,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,C1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.5046141147613525,1.9880318641662598,0.9642735123634338,0.9295720458030701,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,Cz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.032212018966675,1.624994158744812,0.9751570224761963,0.9508803486824036,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,C2
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.4540903568267822,1.9459381103515625,0.9518262147903442,0.9059388637542725,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,C6
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.7891017198562622,1.4175459146499634,0.9785350561141968,0.956516444683075,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,CP3
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.0595576763153076,1.6547050476074219,0.9745179414749146,0.9489558935165405,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,CP1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.1447830200195312,1.7135158777236938,0.9752536416053772,0.9506223201751709,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,CPz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.6698887348175049,1.3264946937561035,0.98412024974823,0.9683396220207214,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,CP2
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.7728689908981323,1.413081407546997,0.9810100793838501,0.9617218971252441,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,CP4
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.674525260925293,1.3305585384368896,0.984986424446106,0.9697042107582092,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,P1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9629745483398438,1.535917043685913,0.9800530672073364,0.960275411605835,0.08381296218457224,0.0819855518035012,0.11124287602824269,0.4934046605299111,0.3586618300172033,40,20000,P2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6928718090057373,1.3244942426681519,0.9824326038360596,0.965089231014038,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.7328882217407227,1.3899657726287842,0.9803763031959534,0.9610145688056946,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,FC1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6695239543914795,1.332468032836914,0.983925998210907,0.9678850173950195,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,FCz
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.8904706239700317,1.5154367685317993,0.9782190322875977,0.95688796043396,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,FC2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.1623263359069824,1.6972707509994507,0.9505043029785156,0.9023624658584595,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,C5
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.8136072158813477,1.4323344230651855,0.9791080355644226,0.9585455656051636,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,C1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.4696741104125977,1.1991991996765137,0.987542450428009,0.974694013595581,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,C2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.118284225463867,1.674937129020691,0.9658796787261963,0.9323246479034424,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,C6
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.641493320465088,1.3295096158981323,0.9838994145393372,0.9678977131843567,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,CP1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.279637336730957,1.0143334865570068,0.9913299083709717,0.9825925230979919,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,CPz
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.0881346464157104,0.8563939332962036,0.9934580326080322,0.9867972731590271,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,CP2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.4398574829101562,1.148423671722412,0.9889885187149048,0.9779033064842224,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,P1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6806339025497437,1.3036576509475708,0.9856556057929993,0.9711548089981079,0.12238146454145782,0.11490830192805085,0.12018781101445528,0.5296231556722731,0.4903620985233278,40,20000,P2
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.9564926624298096,1.4847174882888794,0.9771649837493896,0.9546493692811459,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.4808225631713867,1.1636371612548828,0.9875971078872681,0.9751625061035156,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,FCz
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.9601387977600098,1.5247955322265625,0.9605130553245544,0.9195905923843384,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,C5
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.8828248977661133,1.4824411869049072,0.9728571176528931,0.9461562037467957,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,C6
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.1266831159591675,0.8936660289764404,0.9938594698905945,0.9866726398468018,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,CPz
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.6925195455551147,1.351891040802002,0.984748363494873,0.969660758972168,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,P1
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.060889720916748,1.610731601715088,0.9787694811820984,0.95705246925354,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,P2
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.9721527099609375,2.3658604621887207,0.9567481279373169,0.9119605422019958,0.1127805785242322,0.11972966189724285,0.14694632619639586,0.5047655198684952,0.430833344304289,40,20000,POz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.0554821491241455,1.548858404159546,0.9731315970420837,0.9466903755886316,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.9879887104034424,2.064952850341797,0.949054479598999,0.9001211524009705,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,FC3
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9816759824752808,1.536893606185913,0.9798844456672668,0.9561522006988525,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,FC1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.1930034160614014,1.7343207597732544,0.976506233215332,0.9502202868461609,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,FCz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.8906488418579102,1.4530788660049438,0.9814581274986267,0.961319088935852,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,FC2
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.076165199279785,1.5746873617172241,0.9749788045883179,0.9505507349967957,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,FC4
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.5497493743896484,2.000812292098999,0.938040554523468,0.8790224194526672,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,C5
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.0822808742523193,1.6305692195892334,0.9739982485771179,0.9476112723350525,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,C1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.2827095985412598,1.8155218362808228,0.9707800149917603,0.94115149974823,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,Cz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.9214757680892944,1.525837779045105,0.9778006076812744,0.9554011821746826,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,C2
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.549928665161133,2.005485773086548,0.9495055079460144,0.9011643528938293,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,C6
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.6881016492843628,1.2606619596481323,0.9788792133331299,0.9581358432769775,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,CP3
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.7332199811935425,1.3584402799606323,0.9799630045890808,0.960324764251709,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,CP1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.7086769342422485,1.320048213005066,0.9821869134902954,0.9644434452056885,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,CPz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.2274105548858643,0.968250572681427,0.9903262257575989,0.9805784225463867,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,CP2
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.953971266746521,1.4551479816436768,0.9736548662185669,0.9478682279586792,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,CP4
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,1.1875962018966675,0.9397013783454895,0.9897464513778687,0.9795880317687988,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,P1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.1272788047790527,1.6861945390701294,0.9685673713684082,0.9377606511116028,0.13242670253852767,0.14217649709635224,0.17662895462036385,0.6659680180407794,0.6181480651029081,40,20000,P2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6887474060058594,1.2896058559417725,0.9819979667663574,0.9642001344440203,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6778415441513062,1.3186005353927612,0.9847297072410583,0.9690932631492615,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,FC1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.3189260959625244,1.0334159135818481,0.9912686347961426,0.9822340607643127,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,FCz
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6016560792922974,1.2640712261199951,0.9863471984863281,0.9725826978683472,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,FC2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.2206594944000244,1.7520118951797485,0.9539774060249329,0.909414529800415,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,C5
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.8404498100280762,1.4570748805999756,0.9798142910003662,0.9598979353904724,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,C1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.5300779342651367,1.2405833005905151,0.9861926436424255,0.9722528457641602,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,C2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,2.3446319103240967,1.8288671970367432,0.9578655362129211,0.9174771308898926,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,C6
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.6419461965560913,1.2885063886642456,0.9824116230010986,0.9650902152061462,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,CP1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.4621659517288208,1.109792709350586,0.9870758652687073,0.9742883443832397,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,CPz
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.0311490297317505,0.7827827334403992,0.9932413697242737,0.9864963293075562,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,CP2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.0300620794296265,0.8198719024658203,0.9926069974899292,0.9849151372909546,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,P1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_residual,1.9967764616012573,1.5796997547149658,0.9730137586593628,0.9461153745651245,0.08111138351653067,0.08064053462913226,0.10532170242591608,0.39775600157032825,0.3261290171089537,40,20000,P2
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.767829418182373,1.3439685106277466,0.9786031246185303,0.9573743379606753,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.2171523571014404,0.9672345519065857,0.9928220510482788,0.9847455620765686,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,FCz
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.067580223083496,1.6102036237716675,0.9600358605384827,0.9212484359741211,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,C5
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.1257076263427734,1.6427959203720093,0.9657410383224487,0.9321895837783813,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,C6
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.3234784603118896,0.9948890805244446,0.9892041683197021,0.9785075783729553,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,CPz
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,1.1698017120361328,0.9316977262496948,0.9907544851303101,0.9801450967788696,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,P1
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.0920300483703613,1.6579440832138062,0.9699987769126892,0.939792811870575,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,P2
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_residual,2.026057004928589,1.6030147075653076,0.9715874195098877,0.9430278539657593,0.11124409573346479,0.09297232722837681,0.12278769997502621,0.5577659854666353,0.4349422283077509,40,20000,POz
True,A06T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,3.1886188983917236,2.4356908798217773,0.9626328945159912,0.9266075537042638,0.2931334708997931,0.37269393188900224,0.4217436041157737,1.6743094135943648,1.4423018141205217,40,20000,
True,A06T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.7108511924743652,2.1514077186584473,0.9716269373893738,0.943691074848175,0.2931334708997931,0.37269393188900224,0.4217436041157737,1.6743094135943648,1.4423018141205217,40,20000,FC3
True,A06T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,3.0471670627593994,2.325698137283325,0.9688637852668762,0.9384022355079651,0.2931334708997931,0.37269393188900224,0.4217436041157737,1.6743094135943648,1.4423018141205217,40,20000,FC1
True,A06T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,4.129388332366943,3.2634241580963135,0.9509828090667725,0.9030365943908691,0.2931334708997931,0.37269393188900224,0.4217436041157737,1.6743094135943648,1.4423018141205217,40,20000,FCz
True,A06T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,3.0854074954986572,2.4109015464782715,0.9695509672164917,0.9398459196090698,0.2931334708997931,0.37269393188900224,0.4217436041157737,1.6743094135943648,1.4423018141205217,40,20000,FC2
True,A06T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,2.69612717628479,2.1271774768829346,0.9746177196502686,0.9496407508850098,0.2931334708997931,0.37269393188900224,0.4217436041157737,1.6743094135943648,1.4423018141205217,40,20000,FC4
True,A06T,5,"Fz,C3,C4,Pz,POz",17,bem_residual,4.046493053436279,3.1889383792877197,0.9055668115615845,0.819847822189331,0.2931334708997931,0.37269393188900224,0.4217436041157737,1.6743094135943648,1.4423018141205217,40,20000,C5
